t,z,V,Mach,alpha,q_total,T_surface,T_bulk,thickness,TPS_failed
48.4,106505,7815.63,26.4875,0.0650382,2.02464e+06,690.481,300.057,0.0658107,0
48.41,106500,7815.63,26.4876,0.0650504,2.02534e+06,690.634,300.057,0.0658056,0
48.42,106495,7815.64,26.4876,0.0650625,2.02603e+06,690.787,300.057,0.0658006,0
48.43,106490,7815.64,26.4876,0.0650746,2.02673e+06,690.94,300.057,0.0657956,0
48.44,106485,7815.65,26.4876,0.0650867,2.02742e+06,691.093,300.057,0.0657905,0
48.45,106480,7815.66,26.4876,0.0650988,2.02812e+06,691.246,300.057,0.0657855,0
48.46,106475,7815.66,26.4877,0.0651109,2.02881e+06,691.399,300.057,0.0657804,0
48.47,106470,7815.67,26.4877,0.0651231,2.02951e+06,691.553,300.057,0.0657754,0
48.48,106465,7815.67,26.4877,0.0651352,2.03021e+06,691.706,300.057,0.0657704,0
48.49,106460,7815.68,26.4877,0.0651473,2.0309e+06,691.86,300.057,0.0657653,0
48.5,106454,7815.68,26.4877,0.0651594,2.0316e+06,692.013,300.057,0.0657603,0
48.51,106449,7815.69,26.4878,0.0651715,2.0323e+06,692.167,300.057,0.0657552,0
48.52,106444,7815.7,26.4878,0.0651837,2.033e+06,692.32,300.057,0.0657502,0
48.53,106439,7815.7,26.4878,0.0651958,2.0337e+06,692.474,300.057,0.0657451,0
48.54,106434,7815.71,26.4878,0.0652079,2.03439e+06,692.628,300.057,0.06574,0
48.55,106429,7815.71,26.4878,0.06522,2.03509e+06,692.782,300.057,0.065735,0
48.56,106424,7815.72,26.4879,0.0652321,2.03579e+06,692.935,300.057,0.0657299,0
48.57,106419,7815.72,26.4879,0.0652443,2.03649e+06,693.089,300.057,0.0657249,0
48.58,106414,7815.73,26.4879,0.0652564,2.03719e+06,693.243,300.058,0.0657198,0
48.59,106409,7815.74,26.4879,0.0652685,2.0379e+06,693.397,300.058,0.0657148,0
48.6,106404,7815.74,26.4879,0.0652806,2.0386e+06,693.552,300.058,0.0657097,0
48.61,106398,7815.75,26.4879,0.0652927,2.0393e+06,693.706,300.058,0.0657046,0
48.62,106393,7815.75,26.488,0.0653048,2.04e+06,693.86,300.058,0.0656996,0
48.63,106388,7815.76,26.488,0.065317,2.0407e+06,694.014,300.058,0.0656945,0
48.64,106383,7815.76,26.488,0.0653291,2.04141e+06,694.169,300.058,0.0656894,0
48.65,106378,7815.77,26.488,0.0653412,2.04211e+06,694.323,300.058,0.0656843,0
48.66,106373,7815.78,26.488,0.0653533,2.04281e+06,694.478,300.058,0.0656793,0
48.67,106368,7815.78,26.4881,0.0653654,2.04352e+06,694.632,300.058,0.0656742,0
48.68,106363,7815.79,26.4881,0.0653776,2.04422e+06,694.787,300.058,0.0656691,0
48.69,106358,7815.79,26.4881,0.0653897,2.04493e+06,694.942,300.058,0.065664,0
48.7,106353,7815.8,26.4881,0.0654018,2.04563e+06,695.097,300.058,0.0656589,0
48.71,106347,7815.8,26.4881,0.0654139,2.04634e+06,695.251,300.058,0.0656539,0
48.72,106342,7815.81,26.4882,0.065426,2.04704e+06,695.406,300.058,0.0656488,0
48.73,106337,7815.82,26.4882,0.0654382,2.04775e+06,695.561,300.058,0.0656437,0
48.74,106332,7815.82,26.4882,0.0654503,2.04845e+06,695.716,300.058,0.0656386,0
48.75,106327,7815.83,26.4882,0.0654624,2.04916e+06,695.872,300.058,0.0656335,0
48.76,106322,7815.83,26.4882,0.0654745,2.04987e+06,696.027,300.058,0.0656284,0
48.77,106317,7815.84,26.4883,0.0654866,2.05058e+06,696.182,300.058,0.0656233,0
48.78,106312,7815.84,26.4883,0.0654988,2.05128e+06,696.337,300.058,0.0656182,0
48.79,106307,7815.85,26.4883,0.0655109,2.05199e+06,696.493,300.058,0.0656131,0
48.8,106301,7815.85,26.4883,0.065523,2.0527e+06,696.648,300.058,0.065608,0
48.81,106296,7815.86,26.4883,0.0655351,2.05341e+06,696.804,300.058,0.0656029,0
48.82,106291,7815.87,26.4884,0.0655472,2.05412e+06,696.959,300.058,0.0655978,0
48.83,106286,7815.87,26.4884,0.0655594,2.05483e+06,697.115,300.058,0.0655927,0
48.84,106281,7815.88,26.4884,0.0655715,2.05554e+06,697.27,300.058,0.0655876,0
48.85,106276,7815.88,26.4884,0.0655836,2.05625e+06,697.426,300.058,0.0655825,0
48.86,106271,7815.89,26.4884,0.0655957,2.05696e+06,697.582,300.058,0.0655774,0
48.87,106266,7815.89,26.4885,0.0656078,2.05767e+06,697.738,300.059,0.0655723,0
48.88,106260,7815.9,26.4885,0.0656199,2.05838e+06,697.894,300.059,0.0655672,0
48.89,106255,7815.91,26.4885,0.0656321,2.0591e+06,698.05,300.059,0.0655621,0
48.9,106250,7815.91,26.4885,0.0656442,2.05981e+06,698.206,300.059,0.0655569,0
48.91,106245,7815.92,26.4885,0.0656563,2.06052e+06,698.362,300.059,0.0655518,0
48.92,106240,7815.92,26.4885,0.0656684,2.06123e+06,698.518,300.059,0.0655467,0
48.93,106235,7815.93,26.4886,0.0656805,2.06195e+06,698.675,300.059,0.0655416,0
48.94,106230,7815.93,26.4886,0.0656927,2.06266e+06,698.831,300.059,0.0655365,0
48.95,106225,7815.94,26.4886,0.0657048,2.06338e+06,698.988,300.059,0.0655313,0
48.96,106219,7815.95,26.4886,0.0657169,2.06409e+06,699.144,300.059,0.0655262,0
48.97,106214,7815.95,26.4886,0.065729,2.06481e+06,699.301,300.059,0.0655211,0
48.98,106209,7815.96,26.4887,0.0657411,2.06552e+06,699.457,300.059,0.0655159,0
48.99,106204,7815.96,26.4887,0.0657533,2.06624e+06,699.614,300.059,0.0655108,0
49,106199,7815.97,26.4887,0.0657654,2.06695e+06,699.771,300.059,0.0655057,0
49.01,106194,7815.97,26.4887,0.0657775,2.06767e+06,699.927,300.059,0.0655005,0
49.02,106189,7815.98,26.4887,0.0657896,2.06839e+06,700.084,300.059,0.0654954,0
49.03,106183,7815.99,26.4888,0.0658017,2.06911e+06,700.241,300.059,0.0654903,0
49.04,106178,7815.99,26.4888,0.0658139,2.06982e+06,700.398,300.059,0.0654851,0
49.05,106173,7816,26.4888,0.065826,2.07054e+06,700.555,300.059,0.06548,0
49.06,106168,7816,26.4888,0.0658381,2.07126e+06,700.713,300.059,0.0654748,0
49.07,106163,7816.01,26.4888,0.0658502,2.07198e+06,700.87,300.059,0.0654697,0
49.08,106158,7816.01,26.4889,0.0658623,2.0727e+06,701.027,300.059,0.0654645,0
49.09,106153,7816.02,26.4889,0.0658745,2.07342e+06,701.184,300.059,0.0654594,0
49.1,106147,7816.03,26.4889,0.0658866,2.07414e+06,701.342,300.059,0.0654542,0
49.11,106142,7816.03,26.4889,0.0658987,2.07486e+06,701.499,300.059,0.0654491,0
49.12,106137,7816.04,26.4889,0.0659108,2.07558e+06,701.657,300.059,0.0654439,0
49.13,106132,7816.04,26.489,0.0659229,2.0763e+06,701.814,300.059,0.0654388,0
49.14,106127,7816.05,26.489,0.065935,2.07702e+06,701.972,300.059,0.0654336,0
49.15,106122,7816.05,26.489,0.0659472,2.07774e+06,702.13,300.06,0.0654284,0
49.16,106117,7816.06,26.489,0.0659593,2.07847e+06,702.288,300.06,0.0654233,0
49.17,106111,7816.07,26.489,0.0659714,2.07919e+06,702.446,300.06,0.0654181,0
49.18,106106,7816.07,26.4891,0.0659835,2.07991e+06,702.604,300.06,0.0654129,0
49.19,106101,7816.08,26.4891,0.0659956,2.08064e+06,702.762,300.06,0.0654078,0
49.2,106096,7816.08,26.4891,0.0660078,2.08136e+06,702.92,300.06,0.0654026,0
49.21,106091,7816.09,26.4891,0.0660199,2.08208e+06,703.078,300.06,0.0653974,0
49.22,106086,7816.09,26.4891,0.066032,2.08281e+06,703.236,300.06,0.0653923,0
49.23,106080,7816.1,26.4891,0.0660441,2.08353e+06,703.394,300.06,0.0653871,0
49.24,106075,7816.11,26.4892,0.0660562,2.08426e+06,703.553,300.06,0.0653819,0
49.25,106070,7816.11,26.4892,0.0660684,2.08499e+06,703.711,300.06,0.0653767,0
49.26,106065,7816.12,26.4892,0.0660805,2.08571e+06,703.87,300.06,0.0653716,0
49.27,106060,7816.12,26.4892,0.0660926,2.08644e+06,704.028,300.06,0.0653664,0
49.28,106055,7816.13,26.4892,0.0661047,2.08716e+06,704.187,300.06,0.0653612,0
49.29,106049,7816.14,26.4893,0.0661168,2.08789e+06,704.345,300.06,0.065356,0
49.3,106044,7816.14,26.4893,0.066129,2.08862e+06,704.504,300.06,0.0653508,0
49.31,106039,7816.15,26.4893,0.0661411,2.08935e+06,704.663,300.06,0.0653456,0
49.32,106034,7816.15,26.4893,0.0661532,2.09008e+06,704.822,300.06,0.0653404,0
49.33,106029,7816.16,26.4893,0.0661653,2.09081e+06,704.981,300.06,0.0653352,0
49.34,106024,7816.16,26.4894,0.0661774,2.09154e+06,705.14,300.06,0.06533,0
49.35,106018,7816.17,26.4894,0.0661896,2.09226e+06,705.299,300.06,0.0653248,0
49.36,106013,7816.18,26.4894,0.0662017,2.09299e+06,705.458,300.06,0.0653196,0
49.37,106008,7816.18,26.4894,0.0662138,2.09373e+06,705.617,300.06,0.0653144,0
49.38,106003,7816.19,26.4894,0.0662259,2.09446e+06,705.777,300.06,0.0653092,0
49.39,105998,7816.19,26.4895,0.066238,2.09519e+06,705.936,300.06,0.065304,0
49.4,105993,7816.2,26.4895,0.0662502,2.09592e+06,706.095,300.06,0.0652988,0
49.41,105987,7816.2,26.4895,0.0662623,2.09665e+06,706.255,300.06,0.0652936,0
49.42,105982,7816.21,26.4895,0.0662744,2.09738e+06,706.415,300.06,0.0652884,0
49.43,105977,7816.22,26.4895,0.0662865,2.09812e+06,706.574,300.061,0.0652832,0
49.44,105972,7816.22,26.4896,0.0662986,2.09885e+06,706.734,300.061,0.065278,0
49.45,105967,7816.23,26.4896,0.0663108,2.09958e+06,706.894,300.061,0.0652728,0
49.46,105962,7816.23,26.4896,0.0663229,2.10032e+06,707.053,300.061,0.0652676,0
49.47,105956,7816.24,26.4896,0.066335,2.10105e+06,707.213,300.061,0.0652623,0
49.48,105951,7816.24,26.4896,0.0663471,2.10179e+06,707.373,300.061,0.0652571,0
49.49,105946,7816.25,26.4897,0.0663592,2.10252e+06,707.533,300.061,0.0652519,0
49.5,105941,7816.26,26.4897,0.0663714,2.10326e+06,707.694,300.061,0.0652467,0
49.51,105936,7816.26,26.4897,0.0663835,2.10399e+06,707.854,300.061,0.0652415,0
49.52,105930,7816.27,26.4897,0.0663956,2.10473e+06,708.014,300.061,0.0652362,0
49.53,105925,7816.27,26.4897,0.0664077,2.10547e+06,708.174,300.061,0.065231,0
49.54,105920,7816.28,26.4898,0.0664198,2.1062e+06,708.335,300.061,0.0652258,0
49.55,105915,7816.28,26.4898,0.066432,2.10694e+06,708.495,300.061,0.0652205,0
49.56,105910,7816.29,26.4898,0.0664441,2.10768e+06,708.656,300.061,0.0652153,0
49.57,105905,7816.3,26.4898,0.0664562,2.10842e+06,708.816,300.061,0.0652101,0
49.58,105899,7816.3,26.4898,0.0664683,2.10916e+06,708.977,300.061,0.0652048,0
49.59,105894,7816.31,26.4899,0.0664804,2.10989e+06,709.138,300.061,0.0651996,0
49.6,105889,7816.31,26.4899,0.0664926,2.11063e+06,709.298,300.061,0.0651943,0
49.61,105884,7816.32,26.4899,0.0665047,2.11137e+06,709.459,300.061,0.0651891,0
49.62,105879,7816.32,26.4899,0.0665168,2.11211e+06,709.62,300.061,0.0651839,0
49.63,105873,7816.33,26.4899,0.0665289,2.11285e+06,709.781,300.061,0.0651786,0
49.64,105868,7816.34,26.4899,0.066541,2.1136e+06,709.942,300.061,0.0651734,0
49.65,105863,7816.34,26.49,0.0665532,2.11434e+06,710.103,300.061,0.0651681,0
49.66,105858,7816.35,26.49,0.0665653,2.11508e+06,710.265,300.061,0.0651628,0
49.67,105853,7816.35,26.49,0.0665774,2.11582e+06,710.426,300.061,0.0651576,0
49.68,105847,7816.36,26.49,0.0665895,2.11656e+06,710.587,300.061,0.0651523,0
49.69,105842,7816.37,26.49,0.0666016,2.11731e+06,710.749,300.061,0.0651471,0
49.7,105837,7816.37,26.4901,0.0666138,2.11805e+06,710.91,300.061,0.0651418,0
49.71,105832,7816.38,26.4901,0.0666259,2.11879e+06,711.072,300.062,0.0651366,0
49.72,105827,7816.38,26.4901,0.066638,2.11954e+06,711.233,300.062,0.0651313,0
49.73,105821,7816.39,26.4901,0.0666501,2.12028e+06,711.395,300.062,0.065126,0
49.74,105816,7816.39,26.4901,0.0666622,2.12103e+06,711.557,300.062,0.0651208,0
49.75,105811,7816.4,26.4902,0.0666744,2.12177e+06,711.719,300.062,0.0651155,0
49.76,105806,7816.41,26.4902,0.0666865,2.12252e+06,711.881,300.062,0.0651102,0
49.77,105801,7816.41,26.4902,0.0666986,2.12327e+06,712.043,300.062,0.0651049,0
49.78,105795,7816.42,26.4902,0.0667107,2.12401e+06,712.205,300.062,0.0650997,0
49.79,105790,7816.42,26.4902,0.0667228,2.12476e+06,712.367,300.062,0.0650944,0
49.8,105785,7816.43,26.4903,0.066735,2.12551e+06,712.529,300.062,0.0650891,0
49.81,105780,7816.43,26.4903,0.0667471,2.12625e+06,712.691,300.062,0.0650838,0
49.82,105774,7816.44,26.4903,0.0667592,2.127e+06,712.853,300.062,0.0650786,0
49.83,105769,7816.45,26.4903,0.0667713,2.12775e+06,713.016,300.062,0.0650733,0
49.84,105764,7816.45,26.4903,0.0667834,2.1285e+06,713.178,300.062,0.065068,0
49.85,105759,7816.46,26.4904,0.0667956,2.12925e+06,713.341,300.062,0.0650627,0
49.86,105754,7816.46,26.4904,0.0668077,2.13e+06,713.503,300.062,0.0650574,0
49.87,105748,7816.47,26.4904,0.0668198,2.13075e+06,713.666,300.062,0.0650521,0
49.88,105743,7816.48,26.4904,0.0668319,2.1315e+06,713.829,300.062,0.0650468,0
49.89,105738,7816.48,26.4904,0.066844,2.13225e+06,713.992,300.062,0.0650415,0
49.9,105733,7816.49,26.4905,0.0668562,2.133e+06,714.155,300.062,0.0650362,0
49.91,105727,7816.49,26.4905,0.0668683,2.13375e+06,714.317,300.062,0.0650309,0
49.92,105722,7816.5,26.4905,0.0668804,2.13451e+06,714.48,300.062,0.0650256,0
49.93,105717,7816.5,26.4905,0.0668925,2.13526e+06,714.644,300.062,0.0650203,0
49.94,105712,7816.51,26.4905,0.0669046,2.13601e+06,714.807,300.062,0.065015,0
49.95,105707,7816.52,26.4906,0.0669168,2.13676e+06,714.97,300.062,0.0650097,0
49.96,105701,7816.52,26.4906,0.0669289,2.13752e+06,715.133,300.062,0.0650044,0
49.97,105696,7816.53,26.4906,0.066941,2.13827e+06,715.297,300.062,0.0649991,0
49.98,105691,7816.53,26.4906,0.0669531,2.13903e+06,715.46,300.062,0.0649938,0
49.99,105686,7816.54,26.4906,0.0669652,2.13978e+06,715.624,300.063,0.0649885,0
50,105680,7816.54,26.4907,0.0669774,2.14054e+06,715.787,300.063,0.0649832,0
50.01,105675,7816.55,26.4907,0.0669895,2.14129e+06,715.951,300.063,0.0649778,0
50.02,105670,7816.56,26.4907,0.0670016,2.14205e+06,716.115,300.063,0.0649725,0
50.03,105665,7816.56,26.4907,0.0670137,2.14281e+06,716.278,300.063,0.0649672,0
50.04,105660,7816.57,26.4907,0.0670258,2.14356e+06,716.442,300.063,0.0649619,0
50.05,105654,7816.57,26.4908,0.067038,2.14432e+06,716.606,300.063,0.0649566,0
50.06,105649,7816.58,26.4908,0.0670501,2.14508e+06,716.77,300.063,0.0649512,0
50.07,105644,7816.59,26.4908,0.0670622,2.14584e+06,716.934,300.063,0.0649459,0
50.08,105639,7816.59,26.4908,0.0670743,2.1466e+06,717.098,300.063,0.0649406,0
50.09,105633,7816.6,26.4908,0.0670864,2.14735e+06,717.263,300.063,0.0649352,0
50.1,105628,7816.6,26.4908,0.0670986,2.14811e+06,717.427,300.063,0.0649299,0
50.11,105623,7816.61,26.4909,0.0671107,2.14887e+06,717.591,300.063,0.0649246,0
50.12,105618,7816.61,26.4909,0.0671228,2.14963e+06,717.756,300.063,0.0649192,0
50.13,105612,7816.62,26.4909,0.0671349,2.15039e+06,717.92,300.063,0.0649139,0
50.14,105607,7816.63,26.4909,0.067147,2.15116e+06,718.085,300.063,0.0649085,0
50.15,105602,7816.63,26.4909,0.0671592,2.15192e+06,718.249,300.063,0.0649032,0
50.16,105597,7816.64,26.491,0.0671713,2.15268e+06,718.414,300.063,0.0648979,0
50.17,105591,7816.64,26.491,0.0671834,2.15344e+06,718.579,300.063,0.0648925,0
50.18,105586,7816.65,26.491,0.0671955,2.1542e+06,718.744,300.063,0.0648872,0
50.19,105581,7816.65,26.491,0.0672076,2.15497e+06,718.909,300.063,0.0648818,0
50.2,105576,7816.66,26.491,0.0672198,2.15573e+06,719.074,300.063,0.0648765,0
50.21,105570,7816.67,26.4911,0.0672319,2.15649e+06,719.239,300.063,0.0648711,0
50.22,105565,7816.67,26.4911,0.067244,2.15726e+06,719.404,300.063,0.0648657,0
50.23,105560,7816.68,26.4911,0.0672561,2.15802e+06,719.569,300.063,0.0648604,0
50.24,105555,7816.68,26.4911,0.0672682,2.15879e+06,719.734,300.063,0.064855,0
50.25,105549,7816.69,26.4911,0.0672804,2.15955e+06,719.9,300.064,0.0648497,0
50.26,105544,7816.7,26.4912,0.0672925,2.16032e+06,720.065,300.064,0.0648443,0
50.27,105539,7816.7,26.4912,0.0673046,2.16109e+06,720.231,300.064,0.0648389,0
50.28,105534,7816.71,26.4912,0.0673167,2.16185e+06,720.396,300.064,0.0648336,0
50.29,105528,7816.71,26.4912,0.0673288,2.16262e+06,720.562,300.064,0.0648282,0
50.3,105523,7816.72,26.4912,0.067341,2.16339e+06,720.728,300.064,0.0648228,0
50.31,105518,7816.72,26.4913,0.0673531,2.16416e+06,720.893,300.064,0.0648175,0
50.32,105513,7816.73,26.4913,0.0673652,2.16492e+06,721.059,300.064,0.0648121,0
50.33,105507,7816.74,26.4913,0.0673773,2.16569e+06,721.225,300.064,0.0648067,0
50.34,105502,7816.74,26.4913,0.0673894,2.16646e+06,721.391,300.064,0.0648013,0
50.35,105497,7816.75,26.4913,0.0674016,2.16723e+06,721.557,300.064,0.0647959,0
50.36,105492,7816.75,26.4914,0.0674137,2.168e+06,721.723,300.064,0.0647906,0
50.37,105486,7816.76,26.4914,0.0674258,2.16877e+06,721.89,300.064,0.0647852,0
50.38,105481,7816.77,26.4914,0.0674379,2.16954e+06,722.056,300.064,0.0647798,0
50.39,105476,7816.77,26.4914,0.06745,2.17031e+06,722.222,300.064,0.0647744,0
50.4,105470,7816.78,26.4914,0.0674622,2.17109e+06,722.389,300.064,0.064769,0
50.41,105465,7816.78,26.4915,0.0674743,2.17186e+06,722.555,300.064,0.0647636,0
50.42,105460,7816.79,26.4915,0.0674864,2.17263e+06,722.722,300.064,0.0647582,0
50.43,105455,7816.79,26.4915,0.0674985,2.1734e+06,722.889,300.064,0.0647528,0
50.44,105449,7816.8,26.4915,0.0675106,2.17418e+06,723.055,300.064,0.0647474,0
50.45,105444,7816.81,26.4915,0.0675228,2.17495e+06,723.222,300.064,0.064742,0
50.46,105439,7816.81,26.4916,0.0675349,2.17573e+06,723.389,300.064,0.0647366,0
50.47,105434,7816.82,26.4916,0.067547,2.1765e+06,723.556,300.064,0.0647312,0
50.48,105428,7816.82,26.4916,0.0675591,2.17727e+06,723.723,300.064,0.0647258,0
50.49,105423,7816.83,26.4916,0.0675713,2.17805e+06,723.89,300.064,0.0647204,0
50.5,105418,7816.84,26.4916,0.0675834,2.17883e+06,724.057,300.064,0.064715,0
50.51,105412,7816.84,26.4917,0.0675955,2.1796e+06,724.224,300.064,0.0647096,0
50.52,105407,7816.85,26.4917,0.0676076,2.18038e+06,724.392,300.065,0.0647042,0
50.53,105402,7816.85,26.4917,0.0676197,2.18116e+06,724.559,300.065,0.0646988,0
50.54,105397,7816.86,26.4917,0.0676319,2.18193e+06,724.727,300.065,0.0646933,0
50.55,105391,7816.86,26.4917,0.067644,2.18271e+06,724.894,300.065,0.0646879,0
50.56,105386,7816.87,26.4918,0.0676561,2.18349e+06,725.062,300.065,0.0646825,0
50.57,105381,7816.88,26.4918,0.0676682,2.18427e+06,725.229,300.065,0.0646771,0
50.58,105375,7816.88,26.4918,0.0676803,2.18505e+06,725.397,300.065,0.0646717,0
50.59,105370,7816.89,26.4918,0.0676925,2.18583e+06,725.565,300.065,0.0646662,0
50.6,105365,7816.89,26.4918,0.0677046,2.18661e+06,725.733,300.065,0.0646608,0
50.61,105360,7816.9,26.4919,0.0677167,2.18739e+06,725.901,300.065,0.0646554,0
50.62,105354,7816.91,26.4919,0.0677288,2.18817e+06,726.069,300.065,0.0646499,0
50.63,105349,7816.91,26.4919,0.0677409,2.18895e+06,726.237,300.065,0.0646445,0
50.64,105344,7816.92,26.4919,0.0677531,2.18973e+06,726.405,300.065,0.0646391,0
50.65,105338,7816.92,26.4919,0.0677652,2.19051e+06,726.574,300.065,0.0646336,0
50.66,105333,7816.93,26.492,0.0677773,2.1913e+06,726.742,300.065,0.0646282,0
50.67,105328,7816.93,26.492,0.0677894,2.19208e+06,726.91,300.065,0.0646227,0
50.68,105323,7816.94,26.492,0.0678015,2.19286e+06,727.079,300.065,0.0646173,0
50.69,105317,7816.95,26.492,0.0678137,2.19365e+06,727.247,300.065,0.0646119,0
50.7,105312,7816.95,26.492,0.0678258,2.19443e+06,727.416,300.065,0.0646064,0
50.71,105307,7816.96,26.4921,0.0678379,2.19521e+06,727.585,300.065,0.064601,0
50.72,105301,7816.96,26.4921,0.06785,2.196e+06,727.753,300.065,0.0645955,0
50.73,105296,7816.97,26.4921,0.0678622,2.19678e+06,727.922,300.065,0.06459,0
50.74,105291,7816.98,26.4921,0.0678743,2.19757e+06,728.091,300.065,0.0645846,0
50.75,105285,7816.98,26.4921,0.0678864,2.19836e+06,728.26,300.065,0.0645791,0
50.76,105280,7816.99,26.4922,0.0678985,2.19914e+06,728.429,300.065,0.0645737,0
50.77,105275,7816.99,26.4922,0.0679106,2.19993e+06,728.598,300.065,0.0645682,0
50.78,105270,7817,26.4922,0.0679228,2.20072e+06,728.768,300.066,0.0645627,0
50.79,105264,7817,26.4922,0.0679349,2.20151e+06,728.937,300.066,0.0645573,0
50.8,105259,7817.01,26.4922,0.067947,2.20229e+06,729.106,300.066,0.0645518,0
50.81,105254,7817.02,26.4923,0.0679591,2.20308e+06,729.276,300.066,0.0645463,0
50.82,105248,7817.02,26.4923,0.0679712,2.20387e+06,729.445,300.066,0.0645409,0
50.83,105243,7817.03,26.4923,0.0679834,2.20466e+06,729.615,300.066,0.0645354,0
50.84,105238,7817.03,26.4923,0.0679955,2.20545e+06,729.785,300.066,0.0645299,0
50.85,105232,7817.04,26.4923,0.0680076,2.20624e+06,729.954,300.066,0.0645245,0
50.86,105227,7817.05,26.4924,0.0680197,2.20703e+06,730.124,300.066,0.064519,0
50.87,105222,7817.05,26.4924,0.0680318,2.20783e+06,730.294,300.066,0.0645135,0
50.88,105216,7817.06,26.4924,0.068044,2.20862e+06,730.464,300.066,0.064508,0
50.89,105211,7817.06,26.4924,0.0680561,2.20941e+06,730.634,300.066,0.0645025,0
50.9,105206,7817.07,26.4924,0.0680682,2.2102e+06,730.804,300.066,0.064497,0
50.91,105200,7817.07,26.4925,0.0680803,2.21099e+06,730.974,300.066,0.0644915,0
50.92,105195,7817.08,26.4925,0.0680924,2.21179e+06,731.145,300.066,0.0644861,0
50.93,105190,7817.09,26.4925,0.0681046,2.21258e+06,731.315,300.066,0.0644806,0
50.94,105185,7817.09,26.4925,0.0681167,2.21338e+06,731.485,300.066,0.0644751,0
50.95,105179,7817.1,26.4925,0.0681288,2.21417e+06,731.656,300.066,0.0644696,0
50.96,105174,7817.1,26.4925,0.0681409,2.21497e+06,731.827,300.066,0.0644641,0
50.97,105169,7817.11,26.4926,0.0681531,2.21576e+06,731.997,300.066,0.0644586,0
50.98,105163,7817.12,26.4926,0.0681652,2.21656e+06,732.168,300.066,0.0644531,0
50.99,105158,7817.12,26.4926,0.0681773,2.21735e+06,732.339,300.066,0.0644476,0
51,105153,7817.13,26.4926,0.0681894,2.21815e+06,732.51,300.066,0.0644421,0
51.01,105147,7817.13,26.4926,0.0682015,2.21895e+06,732.681,300.066,0.0644366,0
51.02,105142,7817.14,26.4927,0.0682137,2.21975e+06,732.852,300.066,0.064431,0
51.03,105137,7817.15,26.4927,0.0682258,2.22054e+06,733.023,300.066,0.0644255,0
51.04,105131,7817.15,26.4927,0.0682379,2.22134e+06,733.194,300.067,0.06442,0
51.05,105126,7817.16,26.4927,0.06825,2.22214e+06,733.365,300.067,0.0644145,0
51.06,105121,7817.16,26.4927,0.0682621,2.22294e+06,733.536,300.067,0.064409,0
51.07,105115,7817.17,26.4928,0.0682743,2.22374e+06,733.708,300.067,0.0644035,0
51.08,105110,7817.17,26.4928,0.0682864,2.22454e+06,733.879,300.067,0.0643979,0
51.09,105105,7817.18,26.4928,0.0682985,2.22534e+06,734.051,300.067,0.0643924,0
51.1,105099,7817.19,26.4928,0.0683106,2.22614e+06,734.222,300.067,0.0643869,0
51.11,105094,7817.19,26.4928,0.0683228,2.22695e+06,734.394,300.067,0.0643814,0
51.12,105089,7817.2,26.4929,0.0683349,2.22775e+06,734.566,300.067,0.0643758,0
51.13,105083,7817.2,26.4929,0.068347,2.22855e+06,734.738,300.067,0.0643703,0
51.14,105078,7817.21,26.4929,0.0683591,2.22935e+06,734.91,300.067,0.0643648,0
51.15,105073,7817.22,26.4929,0.0683712,2.23016e+06,735.082,300.067,0.0643592,0
51.16,105067,7817.22,26.4929,0.0683834,2.23096e+06,735.254,300.067,0.0643537,0
51.17,105062,7817.23,26.493,0.0683955,2.23176e+06,735.426,300.067,0.0643482,0
